Date,Type,Contact,Description,Reference,Total,LineAccountCode,LineAccountName,LineDescription,Status,BankTxnID
2024-05-15,SPEND,Real Estate,,,350.0,469,,,AUTHORISED,86abe514-00bf-4925-b3c1-4291527b20b6
2024-05-16,RECEIVE,Abyss Distribution,,,2000.0,260,,,AUTHORISED,397c839d-40a6-4b05-9fb4-b4cbc52cb702
2024-05-16,SPEND-TRANSFER,,,,1800.0,,,Bank Transfer to Australian Dollar.,DELETED,1fdfa3fb-04f9-4674-a73c-88c623c05f06
2024-05-16,RECEIVE-TRANSFER,,,,200.0,,,Bank Transfer from Australian Dollar.,DELETED,61600bc5-5639-4e55-b614-f7ae2ec7c7ab
2024-05-17,SPEND,Morgan Schoermer,,,650.0,880,,,AUTHORISED,c0c19289-7713-41df-9aa9-e4b62195f1a6
2024-05-17,SPEND,Morgan Schoermer,,,2.5,405,,,AUTHORISED,b71467d3-7b66-481a-b64d-c51a927d42be
2024-05-17,SPEND,Morgan Schoermer,,,12.7,429,,,DELETED,f1ae9b07-479f-4530-a58c-4d3ff5d5272b
2024-05-17,RECEIVE-TRANSFER,,,,100.0,,,Bank Transfer from Australian Dollar.,DELETED,71cbab96-ad5b-4c79-b219-15c502110fd0
2024-05-17,RECEIVE-TRANSFER,,,,650.0,,,Bank Transfer from Australian Dollar.,DELETED,e3915670-7c88-49c6-81ee-9df2d4fc8367
2024-05-17,RECEIVE-TRANSFER,,,,300.0,,,Bank Transfer from Australian Dollar.,DELETED,213b12f0-f4b6-4f6f-8d18-5ab576d531ed
2024-05-17,SPEND,Morgan Schoermer,,,12.7,420,,,DELETED,97e417e8-e002-4a52-b122-9ec46b7b3158
2024-05-17,SPEND,Mc Donald's,,,12.7,420,,,AUTHORISED,f2b17775-3dc1-4153-9c2a-54832f5597d9
2024-05-17,SPEND,Morgan Schoermer,,,72.95,493,,Dinner ,DELETED,960f06ca-ea65-40af-b548-1c0ff283ae13
2024-05-17,SPEND,Morgan Schoermer,,,45.57,493,,,DELETED,5e0d7e8c-9520-4d39-afe0-7f5cabe43cfb
2024-05-17,SPEND,Morgan Schoermer,,,72.02,493,,Fuel,DELETED,4a05aefb-c5c1-41a5-a11a-0f941861eaf0
2024-05-17,SPEND,HUELO,,,72.95,493,,,AUTHORISED,6c8f474f-0c03-4f1b-bdee-11948f2946b3
2024-05-17,SPEND,Coles Express,,,72.02,493,,,AUTHORISED,59cc0471-bb47-4486-bfbd-b317b20439c3
2024-05-17,SPEND,Coles,,,45.57,493,,,AUTHORISED,e9acaddc-0de0-4e95-b44a-d450219a9c98
2024-05-20,SPEND,Morgan Schoermer,,,10.88,405,,,AUTHORISED,920add39-e500-44b8-8d7a-96d5e6b9d763
2024-05-20,SPEND,Mannys,,,581.0,416,,,AUTHORISED,62d36d89-70a9-4ff4-a593-93353bef5d6a
2024-05-20,SPEND,Mobil COOLONGOLOOK,,,75.38,493,,,AUTHORISED,5a127d69-fcec-443f-b44f-bae0cc025973
2024-05-20,SPEND,UBER,,,21.3,493,,,AUTHORISED,0f1653c5-6d93-4d16-92b6-c7c751bb5933
2024-05-20,SPEND,UBER,,,18.89,493,,,AUTHORISED,6872903f-4aff-4315-83bd-9a93337f2867
2024-05-20,SPEND,BP,,,5.5,493,,,AUTHORISED,1743734b-4687-4679-8340-9c581d43c492
2024-05-20,RECEIVE-TRANSFER,,,,200.0,,,Bank Transfer from Private Bank Account.,AUTHORISED,3dbc21d1-360a-46f9-b4e4-64430ff796fa
2024-05-20,SPEND,Ace Car Rental,,,728.95,493,,,AUTHORISED,e188301c-4760-4f34-8155-360ed9a5a21b
2024-05-20,SPEND,Bella Brutta,,,150.5,493,,,AUTHORISED,7fb6dade-6939-4e0e-98cd-dc52f8fa27b9
2024-05-20,SPEND,Ampol,,,15.5,493,,,AUTHORISED,7fd4275b-f01e-4514-b9c8-6bd6ceaf3cca
2024-05-20,SPEND,Morgan Schoermer,,,100.0,880,,,AUTHORISED,77a29738-44a9-45a8-a6cf-b2f4416afd23
2024-05-20,RECEIVE,Maxine Pemble YPM,,,536.4,200,,,AUTHORISED,53bb6834-14d2-4014-b2e1-cc3fc24530f3
2024-05-20,SPEND,Morgan Schoermer,,,10.5,420,,,DELETED,cf8cc4b4-f55f-438c-939d-a84f6d73f251
2024-05-20,SPEND,GYG,,,10.5,420,,,AUTHORISED,55455727-38ea-4e3d-a0a6-dbf60386ae62
2024-05-21,SPEND,Ace Car Rental,,,54.33,493,,,AUTHORISED,9f435edf-091f-4228-af90-47d786096d9a
2024-05-21,SPEND,Morgan Schoermer,,,100.0,880,,,AUTHORISED,d1f1162b-d07a-4c01-9d7a-324ed4783b8e
2024-05-21,SPEND,Morgan Schoermer,,,350.0,469,,,DELETED,683d0668-7bae-46f9-bade-9a58228bbc48
2024-05-21,SPEND,Real Estate,,,350.0,469,,,AUTHORISED,93cff3f1-4c96-4ec4-a908-54ae48e067a8
2024-05-22,RECEIVE,Corey Nixon,,,450.0,255,,,AUTHORISED,9e427645-c659-4483-9a9d-e3157d924f1e
2024-05-22,SPEND,Kindly Textile,,,211.02,310,,,AUTHORISED,703716db-9d94-4e49-8d32-80d785e4ae64
2024-05-22,SPEND,Morgan Schoermer,,,11.12,420,,,DELETED,00bc0b3c-aa07-4684-9828-2a7dfae73082
2024-05-22,SPEND,Morgan Schoermer,,,23.0,420,,,DELETED,155f6c4f-ecb1-4c5c-a9bc-5ff23b847e28
2024-05-22,SPEND,Morgan Schoermer,,,26.0,420,,,DELETED,82a3ef88-3069-4f39-a165-bcd5eb83359f
2024-05-22,SPEND,Vic Park,,,26.0,420,,,AUTHORISED,d1265e25-9e47-41a2-aa42-9ba4b4da9532
2024-05-22,SPEND,Vic Park,,,23.0,420,,,AUTHORISED,3c57cea9-6d27-4801-a8c3-728dc6b60076
2024-05-22,SPEND,Yardie's,,,11.12,420,,,AUTHORISED,cad6df3a-56aa-4469-a832-ce64b882a1d5
2024-05-23,SPEND,Petersew,,,946.0,416,,,AUTHORISED,bf4691c7-0725-4bac-af51-b95865e60374
2024-05-23,RECEIVE,Cash Sales,,,1650.0,200,,Cash Sale,AUTHORISED,c4fc67ae-2870-46e2-8e8e-22cbcee11789
2024-05-23,RECEIVE,Cash Sales,,,2150.0,200,,,AUTHORISED,f05bab53-c062-4b49-97ba-1761ee7bee0d
2024-05-23,SPEND,Coles,,,9.5,453,,,AUTHORISED,d3aacd63-7978-41a0-ab0a-55a33843d955
2024-05-23,SPEND,Transfer Wise,,,150.0,310,,,DELETED,e826e85e-5ff6-456c-8e71-f48ca0ffd678
2024-05-23,SPEND,Morgan Schoermer,,,16.18,420,,,DELETED,8bff7eff-cdd6-4319-803d-6d72558990e9
2024-05-23,SPEND,Morgan Schoermer,,,23.0,420,,,DELETED,c7375f13-7579-428d-b966-8e4b17992329
2024-05-23,SPEND,Vic Park,,,23.0,420,,,AUTHORISED,c0eeda46-17a1-481c-a06e-f1e297bf0bff
2024-05-23,SPEND,Yardie's,,,16.18,420,,,AUTHORISED,8948dfe7-fb59-4fe1-b890-91ead23648e0
2024-05-23,SPEND,Wise Account,,,150.0,310,,,AUTHORISED,00668670-2813-47c1-8338-486aae6b4816
2024-05-27,SPEND,BP,,,60.02,493,,,AUTHORISED,01065814-e3a0-4bf8-8fa5-6d680b9703b5
2024-05-27,SPEND,Morgan Schoermer,,,42.0,485,,,AUTHORISED,825ad86c-e0ba-4b4e-86e3-4bc961650338
2024-05-27,SPEND,Morgan Schoermer,,,20.22,420,,,AUTHORISED,9d7a3d71-43c2-4356-a2ef-fa309a46b7f9
2024-05-27,SPEND,GYG,,,19.9,420,,,AUTHORISED,52f1325b-c18d-4787-8089-941b2458fcd5
2024-05-27,SPEND,Yardie's,,,18.2,420,,,AUTHORISED,9fdfd2e4-5c11-4857-9338-a95af4b57625
2024-05-27,SPEND,Morgan Schoermer,,,26.0,420,,,DELETED,20448b68-16bb-4998-9dd7-9c72c8fd85a2
2024-05-27,SPEND,XTool,,,1392.6,416,,,AUTHORISED,cf184cd0-6aca-4938-90fb-34d4f496cef8
2024-05-27,SPEND,Native Instruments,,,74.5,485,,,AUTHORISED,0995fb6b-c566-4af7-a439-8a8521c3dd2e
2024-05-27,SPEND,Tatsu Ramen,,,46.5,420,,,AUTHORISED,acbb047a-ca94-442f-98ce-5be28b790d60
2024-05-27,SPEND,Wise Account,,,100.0,310,,,AUTHORISED,2d823aa3-3c09-4380-a32e-2fad918c5bc9
2024-05-27,SPEND,Vic Park,,,26.0,420,,,AUTHORISED,5f552f08-2327-4ae3-8fff-9cccd0f9cf6c
2024-05-28,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,49cc1e31-a0ef-4b05-ac2f-af6530f73b1f
2024-05-29,SPEND,Stripe,,,239.96,405,,,AUTHORISED,5da7f51c-08be-4d3a-92f9-589d5094afe2
2024-05-29,SPEND,Morgan Schoermer,,,250.0,405,,,AUTHORISED,d3dc7fec-be46-4dd9-b335-4da62288d037
2024-05-29,SPEND,Real Estate,,,350.0,469,,,AUTHORISED,00aff779-88d8-4d48-b527-1653947eca04
2024-05-29,RECEIVE,Cash Sales,,,925.0,200,,,AUTHORISED,6c1cbb6d-40b2-47a8-8e92-7e896f7f86dc
2024-05-31,SPEND,United Fuel,,,67.27,493,,,AUTHORISED,8d569cb5-76b8-4226-b663-b7300f41b8e5
2024-05-31,SPEND,Morgan Schoermer,,,12.99,485,,,AUTHORISED,76f5f584-f93d-484a-a123-adcdc2787f3a
2024-06-03,SPEND,Morgan Schoermer,,,10.0,404,,,AUTHORISED,b43e5769-eefc-4421-b33b-8f87a5e44ed5
2024-06-03,SPEND,UBER,,,9.33,493,,,AUTHORISED,01998c6a-d34d-4e23-a240-b90032ab386c
2024-06-03,SPEND,UBER,,,5.0,493,,,AUTHORISED,475987d3-b6a3-4f6d-86d6-7c77a724a4ca
2024-06-03,SPEND,Savile Row,,,89.17,420,,,AUTHORISED,edea98a1-34b3-4360-8831-0924d09f5250
2024-06-03,SPEND,UBER,,,11.59,493,,,AUTHORISED,4134bcce-1003-4c36-b246-57ec03487aae
2024-06-03,SPEND,Morgan Schoermer,,,69.44,880,,,AUTHORISED,0a4381c0-7ca0-49b6-a247-ad8370c1d096
2024-06-04,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,7c0db55e-8167-4e7e-8ce0-f588bb133fb1
2024-06-04,RECEIVE,Cash Sales,,,850.0,200,,Market Stall Sales,AUTHORISED,0d9ec675-b786-4082-bdf6-2bc65f027327
2024-06-04,SPEND,BAC PARKING,,,23.0,493,,,AUTHORISED,572399da-b726-49dd-bef1-b3e35e38cc3a
2024-06-04,SPEND,Real Estate,,,350.0,469,,,AUTHORISED,00d55db8-5ee1-4b95-b8c1-85adb4b1543a
2024-06-05,SPEND,Queensland Transport,,,586.28,449,,,AUTHORISED,c00a6dcf-c998-4497-9fd8-9ca1e460030e
2024-06-06,SPEND,Morgan Schoermer,,,100.0,880,,,AUTHORISED,ce3eae3a-a3d1-4f82-9f9d-437b5fc3fe6d
2024-06-07,SPEND,UBER,,,9.99,493,,,AUTHORISED,3fe64733-699d-4a94-b99e-2d0bf0708863
2024-06-10,SPEND,Bunnings,,,171.33,310,,,AUTHORISED,43b5080d-b117-44c3-9087-7d6d25badc94
2024-06-10,SPEND,Superbuy Starit Limited,,,71.01,310,,,AUTHORISED,e248d7ca-9818-477a-8eda-aea9354964a5
2024-06-10,SPEND,Morgan Schoermer,,,29.39,880,,,AUTHORISED,d88c4258-90dc-4706-a37f-3826a8b45519
2024-06-11,SPEND,Spotlight,,,50.35,310,,,AUTHORISED,6f1d0c20-8646-4f4f-8110-36bff57287d2
2024-06-11,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,d7e493a4-8a54-4553-93e9-63aa2a134373
2024-06-11,RECEIVE,Corey Nixon,,,350.5,255,,,AUTHORISED,5219cdfa-0e10-4623-98ad-57ba7caf351f
2024-06-13,SPEND,Optus,,,45.0,489,,,AUTHORISED,03a3ac34-f3ff-4f00-9144-e367daa799c1
2024-06-13,SPEND,Express Vpn,,,20.24,453,,,AUTHORISED,afc3bc1b-24b8-49ee-bc6f-07b42a2f51ac
2024-06-13,SPEND,Superbuy Starit Limited,,,295.83,310,,,AUTHORISED,9cfa604d-b4f7-4c94-8d31-ff42597dbc36
2024-06-13,SPEND,LINKT,,,10.04,493,,,AUTHORISED,45bfc0ab-46b7-4a61-93c5-5fdfa21d988f
2024-06-13,SPEND,LINKT,,,10.04,493,,,AUTHORISED,26913483-3bbd-48c7-bf7f-09ca32689545
2024-06-14,SPEND,Translink,,,5.68,493,,,AUTHORISED,f9d0fd22-b4c7-407f-90a7-948d757c253e
2024-06-17,SPEND,TTF FRANKENSTEIN,,,126.36,420,,,AUTHORISED,66f8ba98-dff8-4bd5-b579-4e23f292b818
2024-06-17,SPEND,KNUCKLES 2 YOU,,,30.0,420,,,AUTHORISED,444108e7-d6a6-42ce-a4cd-2c57211835b1
2024-06-17,SPEND,Morgan Schoermer,,,51.26,400,,,AUTHORISED,55bc40c0-6745-46d3-8eb9-c62021ab3994
2024-06-17,SPEND,Bunnings,,,18.98,310,,,AUTHORISED,f453823c-9e09-4cd1-8211-527920f9ec76
2024-06-17,SPEND,Beam,,,8.15,493,,,AUTHORISED,318b076c-3e95-477c-a5e3-e45c4a79ccb4
2024-06-18,SPEND,Hungry Jacks,,,14.4,493,,,AUTHORISED,395bb259-c064-49b8-bb28-41ff30bcc528
2024-06-18,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,848e51dc-2134-4a4f-830c-6dc380e78ba7
2024-06-18,RECEIVE,Cash Sales,,,700.0,200,,,AUTHORISED,606d98c9-fc7d-4067-b1f6-ea8d2c4ec331
2024-06-18,SPEND,Real Estate,,,950.0,469,,,AUTHORISED,7397ae54-a812-4f54-bd19-065f552fbfc5
2024-06-19,RECEIVE,Abyss Distribution,,,2000.0,260,,,AUTHORISED,c6761ee4-c4b1-420e-bd31-59f2f657de66
2024-06-20,SPEND,Hungry Jacks,,,10.25,420,,,AUTHORISED,3dfa57a2-88ca-4bba-bf5c-ae26eec4cd57
2024-06-20,SPEND,Beam,,,3.7,493,,,AUTHORISED,98b38699-abd2-4106-9b46-7c0dd8971916
2024-06-20,SPEND,Morgan,,,30.0,880,,,AUTHORISED,39f8547e-6c25-4e39-9f2b-1ccabb21208c
2024-06-21,SPEND,Yardie's,,,10.11,420,,,AUTHORISED,ae160471-f590-4d1a-a0c8-cd94c3d6dd09
2024-06-21,SPEND,Yardie's,,,8.09,420,,,AUTHORISED,007f4617-0772-43b5-a270-a54cf54bc217
2024-06-21,SPEND,Rex Airlines,,,225.02,493,,,AUTHORISED,e30993b7-fd5f-493a-8f61-f6da6280387f
2024-06-21,SPEND,LINKT,,,10.04,493,,,AUTHORISED,346959f4-6b0d-462e-b3be-80b1deaedc0d
2024-06-21,SPEND,LINKT,,,10.04,493,,,AUTHORISED,1731f71a-9dff-4689-8bf5-e56b6bea609b
2024-06-24,SPEND,KOLAPASI,,,40.54,420,,,AUTHORISED,a66727c2-568b-474a-98cb-4edd19e023c5
2024-06-24,SPEND,Hungry Jacks,,,7.9,493,,,AUTHORISED,b0f27179-f4a4-4dba-972c-96171a02099b
2024-06-24,SPEND,HIWAY MOTOR INN YASS,,,135.0,493,,,AUTHORISED,bfe5cc4a-b1e9-42dc-ba93-24797f219d1e
2024-06-24,SPEND,Morgan Schoermer,,,33.99,485,,,AUTHORISED,d0e9e390-4c48-49cf-995f-1d252a503045
2024-06-24,SPEND,Morgan Schoermer,,,32.98,485,,,AUTHORISED,ba4355e5-80d6-400d-bf4b-1edc08a52790
2024-06-24,SPEND,Ampol,,,5.5,493,,,AUTHORISED,e8dcc7af-e5dd-4ea4-8349-ac6f0918e7ad
2024-06-24,SPEND,Beam,,,4.15,493,,,AUTHORISED,750cae33-eb28-45cf-b4bb-e134d59ca001
2024-06-24,SPEND,Morgan Schoermer,,,100.0,880,,,AUTHORISED,bd9c28e9-a185-4e58-8263-e0c85caec58d
2024-06-25,SPEND,Morgan Schoermer,,,42.0,485,,,AUTHORISED,e143d27d-a9f7-4ad2-9860-4c04be391366
2024-06-25,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,ef7af5e7-6be2-4692-8303-094eb6cb149f
2024-06-25,RECEIVE,Cash Sales,,,950.0,200,,Market Stall Sales,AUTHORISED,ebab1d85-d88b-493c-b79c-f0c3d86b5e0f
2024-06-25,SPEND,Sum Yung Guys,,,197.0,420,,,AUTHORISED,9a94de50-306f-40da-b545-a9f8eb55a497
2024-06-26,SPEND,Vault Espresso,,,27.41,493,,,AUTHORISED,a3b565e6-f2f3-42bb-b3dc-20e3d3a504ad
2024-06-26,SPEND,Morgan Schoermer,,,43.0,880,,,AUTHORISED,0289e024-c160-4986-ac8a-b1571c33b9d0
2024-06-26,SPEND,Yesh Thull,,,100.0,493,,,AUTHORISED,3dfacb1b-e6ed-4644-8667-3884ca3ca4d7
2024-06-27,SPEND,Ricks,,,13.7,493,,,AUTHORISED,78334840-f510-4c5a-a745-a2274cff4635
2024-06-28,SPEND,Sixt,,,687.24,493,,,AUTHORISED,f3335d04-ee40-4cea-ac17-298e044d0cc4
2024-07-01,SPEND,Morgan Schoermer,,,10.0,404,,,AUTHORISED,ff6e5785-9f1f-4ea2-9dc9-5c8841bb7acf
2024-07-01,SPEND,Stan,,,12.0,485,,,AUTHORISED,2060b1c8-165b-4792-8313-d13ce1f3b071
2024-07-01,SPEND,LINKT,,,24.25,493,,,AUTHORISED,6f01ff7e-6142-4e31-9538-3527bff25e9e
2024-07-01,SPEND,LINKT,,,9.42,493,,,AUTHORISED,4904e719-d101-468b-8434-31876f67f629
2024-07-01,RECEIVE,Brenley Turner,,,1500.0,200,,,AUTHORISED,662ee15f-dbde-4b1e-9765-ae8f66f534fb
2024-07-02,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,823fdcaa-5bee-48f1-96a6-645c807a2d49
2024-07-02,SPEND,LINKT,,,6.37,493,,,AUTHORISED,82347376-f2da-43bb-af5a-744c18e4499b
2024-07-03,SPEND,ECSTATIK JP,,,725.0,449,,,AUTHORISED,b43f39da-5002-42c8-b8bf-a3b661387134
2024-07-03,RECEIVE,Cash Sales,,,400.0,200,,,AUTHORISED,05d3f1ad-4dbf-4dae-af7d-0b70f49a592c
2024-07-03,SPEND,Morgan Schoermer,,,136.96,405,,,AUTHORISED,4679d4cc-06ea-4310-babe-75df70f18bb8
2024-07-03,SPEND,Real Estate,,,350.0,469,,,AUTHORISED,a3d843a4-e138-4894-8dce-724486558a9f
2024-07-03,RECEIVE,Brenley Turner,,,1000.0,200,,,AUTHORISED,c344b51f-e527-4c1e-ae46-4ce90122121e
2024-07-04,SPEND,Petersew,,,41.97,416,,,AUTHORISED,08fe75ac-5a33-46d2-b440-46c6816f98f6
2024-07-04,SPEND,LINKT,,,10.04,493,,,AUTHORISED,ee700d9d-f407-4fed-9123-b30e7a2e4545
2024-07-08,SPEND,Chemist Warehouse,,,25.97,453,,,AUTHORISED,b6feb8be-1efc-4d4b-a181-f1cfc86c805c
2024-07-08,SPEND,Beam,,,7.5,493,,,AUTHORISED,19baf42d-c282-4d3e-8d95-2954aaad51b0
2024-07-08,SPEND,Wise Account,,,500.0,310,,,AUTHORISED,284267a9-e412-4687-9edc-75aee8ead488
2024-07-09,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,a54526be-66ad-4c1f-ac81-816b2663bb9f
2024-07-09,SPEND,LINKT,,,10.04,493,,,AUTHORISED,5b039dd6-d8e9-4692-a735-500b4fc3803c
2024-07-09,SPEND,Wise Account,,,150.0,310,,,AUTHORISED,e70c4efa-2369-456c-94ff-64aa6c496bd1
2024-07-10,SPEND,Real Estate,,,350.0,469,,,AUTHORISED,b303bc1d-3067-461a-827c-9fefb22036e6
2024-07-11,SPEND,Jetstar,,,258.6,493,,,AUTHORISED,a9421594-4f19-4046-8e42-c2bb436ffd70
2024-07-11,SPEND,Real Estate,,,710.0,469,,,AUTHORISED,c587efbe-9486-4a6b-adee-5d3a620cf69b
2024-07-11,SPEND,Corey Nixon,,,1420.0,265,,Rent Return,AUTHORISED,8f7a7d59-747c-402e-af84-dcb8d2b9779b
2024-07-11,RECEIVE,JODIE ANN EHMER,,,200.0,258,,,AUTHORISED,13434337-5c5a-4bee-8990-b0e0fde172c5
2024-07-12,SPEND,My Cabana,,,143.75,420,,,AUTHORISED,00da197c-2edd-491a-9d87-d99b8a8b3c9f
2024-07-15,SPEND,BP,,,99.0,493,,,AUTHORISED,265a7198-1597-4fe5-bae3-09b9e22187d4
2024-07-15,SPEND,Coles,,,24.36,420,,,AUTHORISED,738bf7e2-0c14-4e3d-979c-349f44d63c79
2024-07-15,SPEND,Optus,,,60.0,489,,,AUTHORISED,d741935f-d890-4c84-bb0d-87aa3ffdd78d
2024-07-15,SPEND,Bunnings,,,54.88,310,,,AUTHORISED,2e69a6c8-21c8-49c0-bdd6-bfaaa864b19c
2024-07-15,SPEND,Morgan Schoermer,,,50.34,400,,,AUTHORISED,5a4c6a86-86cb-4e2c-994f-bde59daae8aa
2024-07-15,SPEND,BFS PLASTICS,,,20.21,310,,,AUTHORISED,da150a97-7888-4ade-b538-ff1b07e35e80
2024-07-15,SPEND,Express Vpn,,,19.8,453,,,AUTHORISED,3b1c6e16-ca7a-45f3-a3f5-9ed84a2bfa63
2024-07-15,SPEND,LINKT,,,10.04,493,,,AUTHORISED,f1e5efa0-9f98-483f-96c5-14d17c76e71c
2024-07-15,SPEND,LINKT,,,10.04,493,,,AUTHORISED,839cd05c-4f44-4b3f-9bea-9cba5558c8c7
2024-07-15,SPEND,LINKT,,,10.04,493,,,AUTHORISED,228341af-bfb2-4b50-a237-37f7439e7792
2024-07-15,RECEIVE,Brenley Turner,,,500.0,200,,,AUTHORISED,39eabe4d-b9a7-4032-a6da-25d988043ae8
2024-07-16,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,56bfadad-5100-442b-8d11-3101b39d349b
2024-07-16,SPEND,Morgan Schoermer,,,49.98,485,,,AUTHORISED,ea72fbb8-d74b-4436-be1e-d757c7685fcb
2024-07-16,RECEIVE,Abyss Distribution,,,2000.0,260,,,AUTHORISED,47eb5f47-dab8-4166-908c-92d031811627
2024-07-17,SPEND,BALLINA TRAVEL CTR,,,80.04,493,,,AUTHORISED,24aacd91-91fb-4077-b75b-ab70620935fc
2024-07-17,SPEND,Ace Car Rental,,,578.08,493,,,AUTHORISED,62e8fcda-df96-48a9-b423-c50cc93b8fb3
2024-07-17,SPEND,Morgan Schoermer,,,100.0,880,,,AUTHORISED,dee57c02-9db9-4e02-8841-4d444e190f26
2024-07-18,RECEIVE,Market Stall,,,1650.0,200,,,AUTHORISED,1b92b3ba-ea40-4557-b1f2-2d41988021aa
2024-07-22,SPEND,otto,,,250.32,420,,,AUTHORISED,1a26bbdb-923b-42f0-b422-bda6465ae522
2024-07-22,SPEND,Beam,,,3.7,493,,,AUTHORISED,11c29843-3d4b-4ae1-9acf-be164733407a
2024-07-22,SPEND,Beam,,,3.6,493,,,AUTHORISED,b001a2c0-7cc7-4a6c-a914-e57e8f541eca
2024-07-22,SPEND,Wise Account,,,4800.0,310,,,AUTHORISED,bd8036e4-1c75-42d4-acae-1c54fe3ca3e9
2024-07-23,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,0b31e30a-096c-43e3-947a-6f3d122b1e25
2024-07-23,RECEIVE,Cash Sales,,,500.0,200,,,AUTHORISED,5ea86b18-d7dc-48f1-8e33-0852d5c0efd0
2024-07-23,SPEND,Amazon,,,1636.09,710,,,AUTHORISED,e6e16eb4-f7a6-4fa0-b945-a7f0d7941766
2024-07-23,SPEND,Real Estate,,,350.0,469,,,AUTHORISED,d6c22a16-aa6f-42d4-89a5-62585748aaec
2024-07-24,SPEND,LINKT,,,10.04,493,,,AUTHORISED,c16b667c-81f4-41e1-b4d4-ab360a525746
2024-07-25,SPEND,Morgan Schoermer,,,45.0,485,,,AUTHORISED,f06c53fc-e9ce-4e7f-b322-151e8e96d0dd
2024-07-26,SPEND,TRADE CAR TRANSPORT,,,991.82,449,,,AUTHORISED,5e774dd7-6bcc-419f-b6f6-6fd38cc57c41
2024-07-29,RECEIVE,Cash Sales,,,1000.0,200,,Market Cash Sales,AUTHORISED,b8f93fbc-b1c5-4aba-8a2a-7f205e37d754
2024-07-29,SPEND,Virgin Australia,,,95.58,493,,,AUTHORISED,1841cb6f-bbc7-4e2c-bfc5-fd3331b9bd1a
2024-07-30,SPEND,Morgan Schoermer,,,200.0,880,,,AUTHORISED,9a84d77d-4b92-4a80-a17d-8f00060ebd62
2024-07-30,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,0d8c695a-7ea7-4b6a-9a1b-211899c966fe
2024-07-30,SPEND,Rex Airlines,,,6.17,493,,,AUTHORISED,887aa1d7-9739-4c5f-84ed-69fd4d317297
2024-07-30,SPEND,UPS,,,366.12,425,,,AUTHORISED,4e4cbda0-6dad-4203-a527-11c89350ea7e
2024-07-30,RECEIVE,WARRICK TREWAVAS,,,1000.0,258,,,AUTHORISED,be78cd6c-a5ca-4f87-895c-3a0d179cfae8
2024-07-31,SPEND,IKEA,,,30.0,453,,,AUTHORISED,0c22eb8b-4ada-484f-a30a-6d4ef8090832
2024-07-31,SPEND,IKEA,,,18.0,453,,,AUTHORISED,59eaf1b5-2c46-4990-bb41-0fa040abc513
2024-08-01,SPEND,Westpac Bank,,,10.0,404,,,AUTHORISED,e13030b6-2d18-4cec-86d7-8abc7df0ef2a
2024-08-01,SPEND,Stan,,,12.0,485,,,AUTHORISED,d86d5d5e-e453-4ec8-9bd8-f9c8d39dee20
2024-08-01,SPEND,WATER VEND,,,2.3,453,,,AUTHORISED,2cffae6f-ff3f-45c4-b202-f1a60829c2a6
2024-08-01,SPEND,BFS PLASTICS,,,14.84,310,,,AUTHORISED,e78c03ec-2643-4071-bfd6-e4da0cfd449f
2024-08-01,SPEND,LINKT,,,10.04,493,,,AUTHORISED,a2ea0bb6-0a92-4817-8566-df0d95f99bb7
2024-08-01,SPEND,LINKT,,,10.04,493,,,AUTHORISED,4091da02-20c1-4060-a5b0-e8067326abb7
2024-08-02,SPEND,Morgan Schoermer,,,138.87,405,,,AUTHORISED,fbab0316-205f-43ca-ab9e-41765b518d1a
2024-08-05,SPEND,Goodtimes Gelateria,,,4.4,420,,,AUTHORISED,5f98f598-a54d-411a-bd23-803b4072ca32
2024-08-05,SPEND,Caltex,,,50.01,493,,,AUTHORISED,898d61a8-5b29-46f1-8f4c-b9aa6ed1e1b5
2024-08-06,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,15a50063-23d0-498f-bff7-7f518d09c652
2024-08-06,SPEND,Real Estate,,,410.0,469,,,AUTHORISED,02e42215-5589-4574-abbc-00423e727202
2024-08-07,SPEND,Orana,,,505.5,429,,Moving Office,AUTHORISED,9e8d51cd-9893-4b59-b523-8244ada8726a
2024-08-07,SPEND,Orana,,,122.0,429,,Moving Office,AUTHORISED,3cc62554-8e60-43f6-af00-a5e8bd66f7e5
2024-08-07,SPEND,Night Owl,,,16.8,420,,,AUTHORISED,131879ab-3c8d-4b08-b3fa-1f744def015d
2024-08-08,SPEND,Common Ninja,,,83.57,485,,Vpn,AUTHORISED,26848b61-50fa-4273-a37c-5ea76f08cec0
2024-08-08,SPEND,LINKT,,,10.04,493,,,AUTHORISED,25b43c81-3bb2-4439-8096-e5bdfcdf64cf
2024-08-09,RECEIVE,Orana,,,500.0,265,,Deposit Returned,AUTHORISED,39f52e3c-1848-48e1-832b-89904e07958b
