Date,Description,Amount,Currency,Balance,Direction,XeroAccountCode,XeroAccountName,NeedsReview,ReviewNote,SourceFile,RuleVersion,PersonalIncomeCategory
2025-10-22,Card transaction of 21.55 AUD issued by Coles 4528 NEWMARKET,-21.55,AUD,506.25,outgoing,453,Office Expenses,no,mapped per Morgan rule: Coles >= $20 office supplies,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v10-2026-02-18,
2025-10-22,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,527.80,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-10-22,Card transaction of 12.04 AUD issued by Sq *Esk Bakery Esk,-12.04,AUD,227.80,outgoing,880,Owner A Drawings,no,Personal - food/drink,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-23,Card transaction of 3.22 AUD issued by Bcc On Street Parking BRISBANE | CITY,-3.22,AUD,403.03,outgoing,880,Owner A Drawings,no,Personal - parking,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-23,Card transaction of 100.00 AUD issued by Sper Qld Treasury BRISBANE,-100.00,AUD,406.25,outgoing,504,Fines,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-24,Card transaction of 31.31 AUD issued by Victoria Park Golf Comple HERSTON,-31.31,AUD,1214.12,outgoing,420,Entertainment,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v20-2026-02-18,
2025-10-24,Card transaction of 30.80 AUD issued by Victoria Park Golf Comple HERSTON,-30.80,AUD,1245.43,outgoing,420,Entertainment,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v20-2026-02-18,
2025-10-24,Received money from SEAN MAXWELL FERGUSON with reference Rent,900.00,AUD,1276.23,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-10-24,Card transaction of 26.80 AUD issued by My Post Business/post | MELBOURNE,-26.80,AUD,376.23,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-25,Received money from STEVENS JAMAAL MAX with reference NOTPROVIDED,1250.00,AUD,2464.12,incoming,881,Owner A Funds Introduced,no,Personal - labouring (Sky Point),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-10-26,Card transaction of 28.00 AUD issued by Woolworths/76 Skyring Ter | NEWSTEAD,-28.00,AUD,2109.35,outgoing,453,Office Expenses,no,mapped per Morgan rule: Woolworths >= $20 office supplies,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v11-2026-02-18,
2025-10-26,Card transaction of 39.99 AUD issued by Apple.com/bill SYDNEY,-39.99,AUD,2137.35,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-10-26,Card transaction of 29.99 AUD issued by Apple.com/bill SYDNEY,-29.99,AUD,2177.34,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-10-26,Sent money to Liu Jialin,-76.22,AUD,2207.33,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-10-26,Card transaction of 87.12 AUD issued by Palmbeachslssupporter Palm Beach,-87.12,AUD,2283.55,outgoing,880,Owner A Drawings,no,Personal - surf club/charity,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-26,Card transaction of 9.95 AUD issued by Mcdonalds Burlgh Wtr BURLEIGH | WATE,-9.95,AUD,2370.67,outgoing,880,Owner A Drawings,no,Personal - food/dining,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-26,Card transaction of 43.51 AUD issued by Bp Loganholme 8142 LOGANHOLME,-43.51,AUD,2380.62,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2025-10-26,Card transaction of 39.99 AUD issued by Apple.com/bill SYDNEY,-39.99,AUD,2424.13,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-10-27,Sent money to Morgan Schoermer,-2101.00,AUD,8.35,outgoing,850,Suspense,no,mapped per Morgan rule: owner transfers clearing (temporary),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-28,Card transaction of 27.77 AUD issued by Uber *Eats Help.uber.com Sydney,-27.77,AUD,1300.58,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-28,Card transaction of 280.00 AUD issued by Queensland Govt 2 BRISBANE,-280.00,AUD,1328.35,outgoing,880,Owner A Drawings,no,Personal - govt fee,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-28,Sent money to STARIT LIMITED,-400.00,AUD,1608.35,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-28,Received money from MORGAN K SCHOERMER with reference Fabric,2000.00,AUD,2008.35,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,owner_transfer
2025-10-29,Card transaction of 100.01 AUD issued by Modi Corporation RED HILL,-100.01,AUD,1200.57,outgoing,429,General Expenses,no,Business expense - Modi Corporation,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-30,Received money from SEAN MAXWELL FERGUSON with reference Rent,600.00,AUD,1797.10,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-10-30,Card transaction of 8.30 AUD issued by Woolworths/39 Musk Avenue KELVIN | GROVE,-8.30,AUD,1197.10,outgoing,420,Entertainment,no,mapped per Morgan rule: Woolworths < $20 entertainment,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v11-2026-02-18,
2025-10-30,Card transaction of 4.30 AUD issued by Woolworths/39 Musk Avenue KELVIN | GROVE,-4.30,AUD,1205.40,outgoing,420,Entertainment,no,mapped per Morgan rule: Woolworths < $20 entertainment,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v11-2026-02-18,
2025-10-30,Card transaction of 76.90 AUD issued by Meat@billy's ASHGROVE,-76.90,AUD,1209.70,outgoing,880,Owner A Drawings,no,Personal - butcher,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-30,Card transaction of 83.98 AUD issued by Macpac Everton Park EVERTON | PARK,-83.98,AUD,1286.60,outgoing,880,Owner A Drawings,no,Personal - outdoor gear,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-30,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,1370.58,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-10-30,Card transaction of 29.99 AUD issued by Apple.com/bill SYDNEY,-29.99,AUD,1070.58,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-10-30,Card transaction of 100.00 AUD issued by Sper Qld Treasury BRISBANE,-100.00,AUD,1100.57,outgoing,504,Fines,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-31,Received money from R J TOWNSEND with reference Shah,300.00,AUD,2063.77,incoming,200,Sales,no,Business - sales,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-10-31,Card transaction of 33.33 AUD issued by Victoria Park Golf Comple | HERSTON,-33.33,AUD,1763.77,outgoing,420,Entertainment,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v20-2026-02-18,
2025-11-01,Received money from SEAN MAXWELL FERGUSON with reference Rent,300.00,AUD,2233.30,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-11-01,Card transaction of 130.47 AUD issued by Lefkas Taverna West End,-130.47,AUD,1933.30,outgoing,880,Owner A Drawings,no,Personal - food/drink,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-03,Card transaction of 30.00 AUD issued by Www.momoshopetspa.com | PADDINGTON,-30.00,AUD,2203.30,outgoing,880,Owner A Drawings,no,Personal - pet expenses,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-04,Card transaction of 16.99 AUD issued by Google Youtubepremium | Barangaroo,-16.99,AUD,2457.16,outgoing,880,Owner A Drawings,no,Personal subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-04,Card transaction of 29.15 AUD issued by A Place 2 Meat P L NEWMARKET,-29.15,AUD,2474.15,outgoing,880,Owner A Drawings,no,Personal - butcher,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-04,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,2503.30,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-11-05,Card transaction of 37.34 AUD issued by My Post Business/post | MELBOURNE,-37.34,AUD,2210.73,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-05,Card transaction of 12.07 AUD issued by My Post Business/post MELBOURNE,-12.07,AUD,2248.07,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-05,Card transaction of 96.63 AUD issued by Hk Star Pty Ltd CHERMSIDE,-96.63,AUD,2260.14,outgoing,710,Office Equipment,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v18-2026-02-18,
2025-11-05,Card transaction of 100.39 AUD issued by Travelex Fxb - Adelaide S | BRISBANE CITY,-100.39,AUD,2356.77,outgoing,494,Travel - International,no,Currency exchange - business travel,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-06,"Card transaction of 6,140 JPY issued by Uber Trip* Trip UBER.COM",-62.83,AUD,1913.09,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-06,"Card transaction of 1,000 JPY issued by Mobile Suica Apple V TOKYO",-10.02,AUD,1975.92,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-06,Card transaction of 50.00 AUD issued by Apple.com/bill SYDNEY,-50.00,AUD,1985.94,outgoing,880,Owner A Drawings,no,Apple subscription - personal (review if any business apps),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-06,Card transaction of 29.99 AUD issued by Apple.com/bill SYDNEY,-29.99,AUD,2035.94,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-11-06,Card transaction of 100.00 AUD issued by Sper Qld Treasury BRISBANE,-100.00,AUD,2065.93,outgoing,504,Fines,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-06,Card transaction of 44.80 AUD issued by Uber *Trip Help.uber.com Sydney,-44.80,AUD,2165.93,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-07,Sent money to Qiu Yaosen,-149.83,AUD,5161.61,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-11-07,"Card transaction of 1,000 JPY issued by Mobile Suica Apple V TOKYO",-10.12,AUD,5311.44,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-07,Received money from SEAN MAXWELL FERGUSON with reference rent,750.00,AUD,5321.56,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-11-07,Card transaction of 800 JPY issued by Warner Bros. Studios Japa Tokyo,-8.06,AUD,4571.56,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-07,"Card transaction of 990 JPY issued by Uniqlo Co.,Ltd YAMAGUCHI",-9.98,AUD,4579.62,outgoing,494,Travel - International,no,Business travel Japan,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-07,Card transaction of 650 JPY issued by Sidewalk Coffee Roasters TOKYO,-6.58,AUD,4589.60,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-07,Card transaction of 650 JPY issued by Mcdonald's NIIGATA,-6.58,AUD,4596.18,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-07,"Card transaction of 6,140 JPY issued by Uber Trip* Trip UBER.COM",1.21,AUD,4602.76,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-07,Card transaction of 350 JPY issued by Mybhigashikitazawaekihiga TOKYO,-3.54,AUD,4601.55,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-07,Received money from SEAN MAXWELL FERGUSON with reference rent,2700.00,AUD,4605.09,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-11-07,Card transaction of 8.00 AUD issued by Jetstar Airways Barangaroo,-8.00,AUD,1905.09,outgoing,494,Travel - International,no,Business travel flight,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-08,"Card transaction of 2,128 JPY issued by Uber Trip* Pending UBER.COM",-21.42,AUD,6086.01,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-08,"Card transaction of 3,300 JPY issued by Daikanyamatsutayashiyoten TOKYO",-33.23,AUD,6107.43,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-08,"Card transaction of 1,801 JPY issued by Uber Trip* Pending UBER.COM",-18.13,AUD,6140.66,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-08,Received money from SKY POINT ROOFING PTY LTD ATF JM STEVENS | FAMILY TRUST with reference NOTPROVIDED,1000.00,AUD,6158.79,incoming,881,Owner A Funds Introduced,no,Personal - labouring income,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-11-08,Card transaction of 280 JPY issued by Chezlui Shimokitazawa TOKYO,-2.82,AUD,5158.79,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-09,Card transaction of 90 JPY issued by Uber Trip* Lime UBER.COM,-0.91,AUD,5017.76,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-09,"Card transaction of 3,500 JPY issued by Uber Trip* Trip UBER.COM",-36.43,AUD,5018.67,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-09,"Card transaction of 2,128 JPY issued by Uber Trip* Pending UBER.COM",21.42,AUD,5055.10,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-09,"Card transaction of 2,800 JPY issued by Uber Trip* Trip UBER.COM",-28.19,AUD,5033.68,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-09,Sent money to sun yan,-242.29,AUD,5061.87,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-11-09,Sent money to Qiu Yaosen,149.83,AUD,5304.16,incoming,630,Inventory,no,Supplier refund,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-11-09,Card transaction of 930.67 AUD issued by Paypal *Makeblockhk | 4029357733,-930.67,AUD,5154.33,outgoing,710,Office Equipment,no,Business equipment - Makeblock,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-09,"Card transaction of 1,801 JPY issued by Uber Trip* Pending UBER.COM",18.13,AUD,6085.00,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-09,"Card transaction of 1,900 JPY issued by Uber Trip* Trip UBER.COM",-19.14,AUD,6066.87,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-10,Card transaction of 500 JPY issued by Mobile Suica Apple V TOKYO,-4.98,AUD,4771.28,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-10,Card transaction of 90 JPY issued by Uber Trip* Lime UBER.COM,-0.90,AUD,4776.26,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-10,Card transaction of 153.28 USD issued by Paypal *Viator-Trip It-17 | 4029357733,-235.68,AUD,4777.16,outgoing,494,Travel - International,no,Business travel activity Japan,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-10,Card transaction of 610 JPY issued by Uber Trip* Lime UBER.COM,-6.10,AUD,5012.84,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-10,"Card transaction of 3,500 JPY issued by Uber Trip* Trip UBER.COM",1.18,AUD,5018.94,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-11,Card transaction of 50.00 USD issued by Clo/clo3d CLO3D.COM,-76.88,AUD,4979.47,outgoing,485,Subscriptions,no,mapped per Morgan rule: CLO3D subscription software,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-11,"Card transaction of 1,000 JPY issued by Mobile Suica Apple V TOKYO",-9.96,AUD,5056.35,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-11,Card transaction of 500 JPY issued by Mobile Suica Apple V TOKYO,-4.97,AUD,5066.31,outgoing,494,Travel - International,no,mapped per Morgan rule: Tokyo transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v17-2026-02-18,
2025-11-11,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,5071.28,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-11-13,Received money from TURNER BRENLEY with reference Fun,600.00,AUD,7329.47,incoming,200,Sales,no,Business - merch sales,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,business_unsure
2025-11-13,Received money from Matilda Cotton with reference,500.00,AUD,6729.47,incoming,881,Owner A Funds Introduced,no,Personal,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_other
2025-11-13,Received money from SEAN MAXWELL FERGUSON with reference Rent,1350.00,AUD,6229.47,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-11-13,Card transaction of 100.00 AUD issued by Sper Qld Treasury BRISBANE,-100.00,AUD,4879.47,outgoing,504,Fines,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-15,Card transaction of 2.24 AUD issued by Uber *Eats Help.uber.com Sydney,26.43,AUD,7209.50,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-15,Card transaction of 2.24 AUD issued by Uber *Eats Help.uber.com Sydney,-28.67,AUD,7183.07,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-15,Card transaction of 76.03 AUD issued by Uber *Eats Help.uber.com Sydney,-76.03,AUD,7211.74,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-15,Card transaction of 26.43 AUD issued by Uber *Eats Help.uber.com Sydney,-26.43,AUD,7287.77,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-15,Card transaction of 15.27 AUD issued by Ww Metro/105-109 Commerci | TENERIFFE,-15.27,AUD,7314.20,outgoing,880,Owner A Drawings,no,Personal - food/dining,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-16,Card transaction of 37.56 AUD issued by Uber *Eats Help.uber.com Sydney,-37.56,AUD,9170.35,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-16,Card transaction of 25.85 AUD issued by Uber *Eats Help.uber.com Sydney,-25.85,AUD,9207.91,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-16,Card transaction of 16.69 AUD issued by Uber *Eats Help.uber.com Sydney,-18.03,AUD,9233.76,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-16,Received money from SEAN MAXWELL FERGUSON with reference Rental | bond,1800.00,AUD,9251.79,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-11-16,Sent money to sun yan,242.29,AUD,7451.79,incoming,630,Inventory,no,Supplier refund,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-11-17,Card transaction of 8.99 USD issued by Hitworld Music Group HITWORLD. | BEAT,-13.84,AUD,8212.85,outgoing,880,Owner A Drawings,no,Music - personal,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-17,Card transaction of 84.00 AUD issued by Pilot SYDNEY,-84.00,AUD,8226.69,outgoing,850,Suspense,no,mapped per Morgan rule: personal medication temp clearing,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v21-2026-02-18,
2025-11-17,Sent money to DEFT REAL ESTATE,-861.00,AUD,8310.69,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-11-17,Card transaction of 16.69 AUD issued by Uber *Eats Help.uber.com Sydney,1.34,AUD,9171.69,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-18,Card transaction of 36.19 AUD issued by Uber *Eats Help.uber.com Sydney,-36.19,AUD,7676.66,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-18,Sent money to STARIT LIMITED,-500.00,AUD,7712.85,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-19,Card transaction of 67.20 AUD issued by Coles 4528 NEWMARKET,-67.20,AUD,7314.73,outgoing,453,Office Expenses,no,mapped per Morgan rule: Coles >= $20 office supplies,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v10-2026-02-18,
2025-11-19,Card transaction of 0.47 AUD issued by Apple.com/bill SYDNEY,-0.47,AUD,7381.93,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-11-19,Card transaction of 10.63 AUD issued by Aliexpress North Sydney,-10.63,AUD,7382.40,outgoing,429,General Expenses,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2025-11-19,Card transaction of 239.00 AUD issued by Goldcoastmu 0755327174,-239.00,AUD,7393.03,outgoing,880,Owner A Drawings,no,Personal - music,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-19,Card transaction of 44.63 AUD issued by Aldi Stores KELVIN GROVE,-44.63,AUD,7632.03,outgoing,453,Office Expenses,no,mapped per Morgan rule: Aldi >= $20 office supplies,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v14-2026-02-18,
2025-11-20,Card transaction of 47.19 AUD issued by Uber *Eats Help.uber.com Sydney,-47.19,AUD,7499.02,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-11-20,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,7546.21,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
